date,nrides,Temperature,WindSpeed,Precipitation,SnowDepth,day,weekend,LD,timept
6/29/2015,11559,61,4.8,0,0,Monday,0,15.06666667,757.00
6/30/2015,11511,66,4.9,0.04,0,Tuesday,0,15.05,758.00
7/1/2015,11346,67,4.3,0.39,0,Wednesday,0,15.05,759.00
7/2/2015,10599,64,1.2,0,0,Thursday,0,15.03333333,760.00
7/3/2015,8347,62,2.8,0,0,Friday,0,15.03333333,761.00
7/4/2015,6771,63,3.3,0.003,0,Saturday,1,15.01666667,762.00
7/5/2015,7844,66,1.5,0,0,Sunday,1,15,763.00
7/6/2015,10652,69,3,0,0,Monday,0,14.98333333,764.00
7/7/2015,10813,74,4.8,0.12,0,Tuesday,0,14.98333333,765.00
7/8/2015,10561,73,3.2,0.003,0,Wednesday,0,14.95,766.00
7/9/2015,9783,68,4.6,0.3,0,Thursday,0,14.93333333,767.00
7/10/2015,11494,67,4.6,0,0,Friday,0,14.93333333,768.00
7/11/2015,9635,65,2.4,0,0,Saturday,1,14.9,769.00
7/12/2015,9512,67,2,0,0,Sunday,1,14.88333333,770.00
7/13/2015,11911,67,2.7,0,0,Monday,0,14.85,771.00
7/14/2015,11087,70,2.6,0.42,0,Tuesday,0,14.85,772.00
7/15/2015,10719,70,4.4,0.12,0,Wednesday,0,14.81666667,773.00
7/16/2015,13250,59,5.6,0,0,Thursday,0,14.8,774.00
7/17/2015,12414,65,3.8,0,0,Friday,0,14.76666667,775.00
7/18/2015,8860,72,4.4,0.32,0,Saturday,1,14.73333333,776.00
7/19/2015,8783,75,3.2,0,0,Sunday,1,14.73333333,777.00
7/20/2015,10823,74,4.5,0,0,Monday,0,14.7,778.00
7/21/2015,12017,70,2.5,0.003,0,Tuesday,0,14.66666667,779.00
7/22/2015,13105,62,5.8,0,0,Wednesday,0,14.63333333,780.00
7/23/2015,13067,61,3.7,0,0,Thursday,0,14.6,781.00
7/24/2015,12398,62,2.1,0,0,Friday,0,14.58333333,782.00
7/25/2015,9771,65,3.2,0,0,Saturday,1,14.55,783.00
7/26/2015,9432,68,4.5,0.003,0,Sunday,1,14.53333333,784.00
7/27/2015,12048,71,3,0.36,0,Monday,0,14.5,785.00
7/28/2015,12534,72,2.6,0,0,Tuesday,0,14.46666667,786.00
7/29/2015,12354,73,3.8,0,0,Wednesday,0,14.43333333,787.00
7/30/2015,9424,74,4.3,1.95,0,Thursday,0,14.4,788.00
7/31/2015,11985,67,3.3,0,0,Friday,0,14.36666667,789.00
8/1/2015,10644,67,4.4,0,0,Saturday,1,14.33333333,790.00
8/2/2015,9926,66,2,0,0,Sunday,1,14.3,791.00
8/3/2015,12038,68,5,0,0,Monday,0,14.25,792.00
8/4/2015,12728,68,5.3,0.43,0,Tuesday,0,14.21666667,793.00
8/5/2015,12619,64,2.8,0,0,Wednesday,0,14.18333333,794.00
8/6/2015,13192,62,2.4,0,0,Thursday,0,14.15,795.00
8/7/2015,12840,63,5.3,0,0,Friday,0,14.11666667,796.00
8/8/2015,12223,63,3.9,0,0,Saturday,1,14.08333333,797.00
8/9/2015,10187,65,3.9,0,0,Sunday,1,14.03333333,798.00
8/10/2015,12612,66,4.4,0,0,Monday,0,14,799.00
8/11/2015,7922,70,4.2,1.17,0,Tuesday,0,13.96666667,800.00
8/12/2015,13369,65,4.6,0,0,Wednesday,0,13.91666667,801.00
8/13/2015,13182,62,3.2,0,0,Thursday,0,13.88333333,802.00
8/14/2015,12423,64,3,0,0,Friday,0,13.85,803.00
8/15/2015,11641,69,3.4,0,0,Saturday,1,13.8,804.00
8/16/2015,9199,71,1.6,0,0,Sunday,1,13.76666667,805.00
8/17/2015,11388,72,3.3,0,0,Monday,0,13.71666667,806.00
8/18/2015,12663,72,4,0.29,0,Tuesday,0,13.68333333,807.00
8/19/2015,12557,73,4,0,0,Wednesday,0,13.65,808.00
8/20/2015,12102,73,5.6,0.01,0,Thursday,0,13.6,809.00
8/21/2015,11668,68,4.2,0.32,0,Friday,0,13.56666667,810.00
8/22/2015,10728,62,4.4,0,0,Saturday,1,13.51666667,811.00
8/23/2015,10608,68,4,0,0,Sunday,1,13.48333333,812.00
8/24/2015,12416,69,2.5,0,0,Monday,0,13.43333333,813.00
8/25/2015,13040,69,3.9,0,0,Tuesday,0,13.4,814.00
8/26/2015,13033,62,3.9,0,0,Wednesday,0,13.35,815.00
8/27/2015,13421,61,3.1,0,0,Thursday,0,13.31666667,816.00
8/28/2015,13017,61,2.4,0,0,Friday,0,13.26666667,817.00
8/29/2015,10472,64,1.9,0,0,Saturday,1,13.21666667,818.00
8/30/2015,10036,69,4,0.13,0,Sunday,1,13.18333333,819.00
8/31/2015,12176,71,4.4,0,0,Monday,0,13.13333333,820.00
9/1/2015,13509,70,2.3,0,0,Tuesday,0,13.1,821.00
9/2/2015,13574,71,1.7,0,0,Wednesday,0,13.06666667,822.00
9/3/2015,13109,71,2.1,0,0,Thursday,0,13.01666667,823.00
9/4/2015,12184,70,6.9,0,0,Friday,0,12.98333333,824.00
9/5/2015,10212,63,4.1,0,0,Saturday,1,12.93333333,825.00
9/6/2015,10151,63,1.3,0,0,Sunday,1,12.88333333,826.00
9/7/2015,10621,69,4.2,0,0,Monday,0,12.85,827.00
9/8/2015,13017,72,4.8,0,0,Tuesday,0,12.8,828.00
9/9/2015,13619,74,3.8,0.003,0,Wednesday,0,12.75,829.00
9/10/2015,7070,70,6.2,1.58,0,Thursday,0,12.71666667,830.00
9/11/2015,14920,66,5.1,0,0,Friday,0,12.66666667,831.00
9/12/2015,10656,68,4.2,0.29,0,Saturday,1,12.61666667,832.00
9/13/2015,10909,63,6.3,0.04,0,Sunday,1,12.58333333,833.00
9/14/2015,13962,56,6.4,0,0,Monday,0,12.53333333,834.00
9/15/2015,15242,60,2.2,0,0,Tuesday,0,12.48333333,835.00
9/16/2015,16119,63,1.4,0,0,Wednesday,0,12.45,836.00
9/17/2015,16167,64,2.2,0,0,Thursday,0,12.4,837.00
9/18/2015,16142,64,2.1,0,0,Friday,0,12.35,838.00
9/19/2015,13685,68,2.7,0,0,Saturday,1,12.31666667,839.00
9/20/2015,12909,61,7.9,0,0,Sunday,1,12.26666667,840.00
9/21/2015,15201,54,7.6,0,0,Monday,0,12.21666667,841.00
9/22/2015,15406,57,7,0,0,Tuesday,0,12.16666667,842.00
9/23/2015,15642,57,2.8,0,0,Wednesday,0,12.13333333,843.00
9/24/2015,16506,60,4.3,0,0,Thursday,0,12.08333333,844.00
9/25/2015,16039,59,6.3,0,0,Friday,0,12.03333333,845.00
9/26/2015,13360,56,6.1,0,0,Saturday,1,12,846.00
9/27/2015,12154,58,4.8,0,0,Sunday,1,11.95,847.00
9/28/2015,14801,66,3.4,0,0,Monday,0,11.9,848.00
9/29/2015,15184,71,2.7,0.11,0,Tuesday,0,11.86666667,849.00
9/30/2015,12344,66,8.3,1.26,0,Wednesday,0,11.81666667,850.00
10/1/2015,10812,53,8.7,0.09,0,Thursday,0,11.76666667,851.00
10/2/2015,3078,48,12.5,1.08,0,Friday,0,11.73333333,852.00
10/3/2015,5340,48,11.5,0.35,0,Saturday,1,11.68333333,853.00
10/4/2015,9518,49,10.7,0,0,Sunday,1,11.63333333,854.00
10/5/2015,13832,51,6.3,0,0,Monday,0,11.6,855.00
10/6/2015,15298,54,1.6,0,0,Tuesday,0,11.55,856.00
10/7/2015,15753,56,3,0,0,Wednesday,0,11.5,857.00
10/8/2015,15889,56,3.4,0,0,Thursday,0,11.46666667,858.00
10/9/2015,11722,62,4.1,0.89,0,Friday,0,11.41666667,859.00
10/10/2015,12360,49,2.5,0,0,Saturday,1,11.38333333,860.00
10/11/2015,12117,52,3.7,0,0,Sunday,1,11.31666667,861.00
10/12/2015,14149,55,3.9,0,0,Monday,0,11.28333333,862.00
10/13/2015,15598,60,3.6,0.01,0,Tuesday,0,11.23333333,863.00
10/14/2015,15776,53,3.9,0,0,Wednesday,0,11.18333333,864.00
10/15/2015,15158,49,4.1,0,0,Thursday,0,11.15,865.00
10/16/2015,14014,49,5.4,0,0,Friday,0,11.1,866.00
10/17/2015,9905,41,5.9,0,0,Saturday,1,11.06666667,867.00
10/18/2015,7299,35,5,0,0,Sunday,1,11.01666667,868.00
10/19/2015,11295,37,3.8,0,0,Monday,0,10.98333333,869.00
10/20/2015,14260,48,6.1,0,0,Tuesday,0,10.93333333,870.00
10/21/2015,15066,54,2.3,0,0,Wednesday,0,10.9,871.00
10/22/2015,14984,56,4.7,0,0,Thursday,0,10.85,872.00
10/23/2015,13599,45,6.7,0,0,Friday,0,10.8,873.00
10/24/2015,9632,44,4,0,0,Saturday,1,10.76666667,874.00
10/25/2015,8945,52,4.9,0.05,0,Sunday,1,10.71666667,875.00
10/26/2015,13143,43,3.9,0,0,Monday,0,10.68333333,876.00
10/27/2015,13839,46,4.4,0,0,Tuesday,0,10.65,877.00
10/28/2015,6298,58,6.8,1.4,0,Wednesday,0,10.6,878.00
10/29/2015,14170,56,6.5,0.04,0,Thursday,0,10.55,879.00
10/30/2015,13775,44,5.9,0,0,Friday,0,10.51666667,880.00
10/31/2015,9937,42,3,0,0,Saturday,1,10.48333333,881.00
11/1/2015,9524,53,5,0,0,Sunday,1,10.43333333,882.00
11/2/2015,13788,51,2.1,0,0,Monday,0,10.4,883.00
11/3/2015,15403,52,2.5,0,0,Tuesday,0,10.36666667,884.00
11/4/2015,15495,55,2.4,0,0,Wednesday,0,10.31666667,885.00
11/5/2015,13226,62,2.1,0.01,0,Thursday,0,10.28333333,886.00
11/6/2015,14495,65,4.7,0,0,Friday,0,10.25,887.00
11/7/2015,11078,52,4.4,0,0,Saturday,1,10.21666667,888.00
11/8/2015,10141,42,3.5,0,0,Sunday,1,10.16666667,889.00
11/9/2015,13286,44,2,0,0,Monday,0,10.11666667,890.00
11/10/2015,6887,52,9.9,0.26,0,Tuesday,0,10.08333333,891.00
11/11/2015,11868,50,4.8,0.43,0,Wednesday,0,10.05,892.00
11/12/2015,11744,53,5.5,0.01,0,Thursday,0,10.03333333,893.00
11/13/2015,12203,43,10.8,0,0,Friday,0,10,894.00
11/14/2015,7835,37,7.8,0,0,Saturday,1,9.966666667,895.00
11/15/2015,8276,41,4.7,0,0,Sunday,1,9.916666667,896.00
11/16/2015,12831,47,4.1,0,0,Monday,0,9.883333333,897.00
11/17/2015,12173,39,6.2,0,0,Tuesday,0,9.85,898.00
11/18/2015,13179,48,5.2,0,0,Wednesday,0,9.833333333,899.00
11/19/2015,6843,58,5.6,1.25,0,Thursday,0,9.8,900.00
11/20/2015,11604,45,5.8,0,0,Friday,0,9.766666667,901.00
11/21/2015,8598,40,6.4,0,0,Saturday,1,9.733333333,902.00
11/22/2015,7367,42,6.3,0.03,0,Sunday,1,9.7,903.00
11/23/2015,9292,30,5.7,0,0,Monday,0,9.666666667,904.00
11/24/2015,9961,32,3.9,0,0,Tuesday,0,9.65,905.00
11/25/2015,9736,37,2.7,0,0,Wednesday,0,9.616666667,906.00
11/26/2015,4196,47,3,0,0,Thursday,0,9.6,907.00
11/27/2015,6960,51,3.9,0,0,Friday,0,9.566666667,908.00
11/28/2015,4924,NA,NA,0.02,0,Saturday,1,9.55,909.00
11/29/2015,6007,NA,NA,0,0,Sunday,1,9.533333333,910.00
11/30/2015,9386,36,5.6,0,0,Monday,0,9.5,911.00
12/1/2015,5511,46,6.6,0.33,0,Tuesday,0,9.483333333,912.00
12/2/2015,7189,50,2.9,0.14,0,Wednesday,0,9.45,913.00
12/3/2015,10403,42,8.4,0.003,0,Thursday,0,9.433333333,914.00
12/4/2015,10914,39,4.3,0,0,Friday,0,9.416666667,915.00
12/5/2015,8029,40,2.2,0,0,Saturday,1,9.4,916.00
12/6/2015,7867,41,3.3,0,0,Sunday,1,9.383333333,917.00
12/7/2015,10460,40,3.8,0,0,Monday,0,9.366666667,918.00
12/8/2015,11100,38,4.5,0,0,Tuesday,0,9.35,919.00
12/9/2015,11066,43,4.2,0,0,Wednesday,0,9.333333333,920.00
12/10/2015,12182,49,4.3,0.003,0,Thursday,0,9.316666667,921.00
12/11/2015,11935,50,4.7,0,0,Friday,0,9.3,922.00
12/12/2015,10339,53,2,0.003,0,Saturday,1,9.283333333,923.00
12/13/2015,9971,54,3.4,0,0,Sunday,1,9.3,924.00
12/14/2015,9928,55,4.6,0.33,0,Monday,0,9.283333333,925.00
12/15/2015,11777,51,10.4,0.09,0,Tuesday,0,9.266666667,926.00
12/16/2015,11056,43,5.3,0.04,0,Wednesday,0,9.25,927.00
12/17/2015,6651,54,4.9,1.21,0,Thursday,0,9.266666667,928.00
12/18/2015,9533,41,6.8,0.003,0,Friday,0,9.25,929.00
12/19/2015,5614,30,9.3,0,0,Saturday,1,9.25,930.00
12/20/2015,5330,31,6,0,0,Sunday,1,9.25,931.00
12/21/2015,9109,41,7.2,0,0,Monday,0,9.233333333,932.00
12/22/2015,7323,55,4.8,0.19,0,Tuesday,0,9.25,933.00
12/23/2015,4543,55,3.6,1.55,0,Wednesday,0,9.233333333,934.00
12/24/2015,5648,63,4.4,0.01,0,Thursday,0,9.25,935.00
12/25/2015,3836,56,0.8,0.01,0,Friday,0,9.266666667,936.00
12/26/2015,4370,45,8,0.003,0,Saturday,1,9.25,937.00
12/27/2015,4003,50,5.7,0.12,0,Sunday,1,9.266666667,938.00
12/28/2015,5818,34,8.3,0.03,0,Monday,0,9.283333333,939.00
12/29/2015,4120,39,7,0.45,0,Tuesday,0,9.266666667,940.00
12/30/2015,7019,41,4.1,0.19,0,Wednesday,0,9.283333333,941.00
12/31/2015,6304,41,5.4,0.03,0,Thursday,0,9.3,942.00
1/1/2016,3384,33,7.6,0,0,Friday,0,9.316666667,943.00
1/2/2016,4597,30,6.7,0,0,Saturday,1,9.333333333,944.00
1/3/2016,4808,32,7.9,0,0,Sunday,1,9.35,945.00
1/4/2016,6124,21,8.6,0,0,Monday,0,9.366666667,946.00
1/5/2016,5581,16,5.1,0,0,Tuesday,0,9.383333333,947.00
1/6/2016,7700,25,3.5,0,0,Wednesday,0,9.4,948.00
1/7/2016,8533,30,2.4,0,0,Thursday,0,9.4,949.00
1/8/2016,8765,NA,4.2,0,0,Friday,0,9.416666667,950.00
1/9/2016,6427,41,8.1,0.003,0,Saturday,1,9.433333333,951.00
1/10/2016,4348,47,9.9,1.8,0,Sunday,1,9.45,952.00
1/11/2016,6905,NA,10.4,0,0,Monday,0,9.483333333,953.00
1/12/2016,7613,NA,6.1,0,0,Tuesday,0,9.516666667,954.00
1/13/2016,6524,20,9.8,0,0,Wednesday,0,9.533333333,955.00
1/14/2016,7275,25,4.8,0,0,Thursday,0,9.55,956.00
1/15/2016,8597,38,5.2,0.003,0,Friday,0,9.583333333,957.00
1/16/2016,5843,41,6.7,0.24,0,Saturday,1,9.6,958.00
1/17/2016,3498,30,5.5,0.05,0,Sunday,1,9.633333333,959.00
1/18/2016,3797,20,11.8,0.003,0.003,Monday,0,9.65,960.00
1/19/2016,5333,18,11,0,0.003,Tuesday,0,9.683333333,961.00
1/20/2016,7237,26,5.5,0,0.003,Wednesday,0,9.716666667,962.00
1/21/2016,7289,25,6.1,0,0,Thursday,0,9.75,963.00
1/22/2016,6455,21,6.5,0.01,0,Friday,0,9.766666667,964.00
1/27/2016,2044,35,6.6,0.003,9,Wednesday,0,9.933333333,965.00
1/28/2016,3485,31,4.5,0,6,Thursday,0,9.966666667,966.00
1/29/2016,4761,31,7.9,0,6,Friday,0,10.01666667,967.00
1/30/2016,3975,28,7,0,6,Saturday,1,10.05,968.00
1/31/2016,4992,38,5.1,0,4,Sunday,1,10.08333333,969.00
2/1/2016,7683,43,5.9,0.01,2,Monday,0,10.11666667,970.00
2/2/2016,8974,36,3.5,0,0.003,Tuesday,0,10.15,971.00
2/3/2016,5002,49,6.5,0.73,0,Wednesday,0,10.2,972.00
2/4/2016,8655,46,5.7,0.003,0,Thursday,0,10.23333333,973.00
2/5/2016,4339,31,8.3,0.53,1,Friday,0,10.26666667,974.00
2/6/2016,5255,30,5.6,0,0,Saturday,1,10.3,975.00
2/7/2016,5395,33,5.4,0,0,Sunday,1,10.35,976.00
2/8/2016,6023,30,10.5,0.05,0,Monday,0,10.38333333,977.00
2/9/2016,7156,28,4,0,0.003,Tuesday,0,10.41666667,978.00
2/10/2016,7078,30,5.7,0.01,0,Wednesday,0,10.45,979.00
2/11/2016,5980,18,10.1,0.003,0,Thursday,0,10.51666667,980.00
2/12/2016,5010,16,6.6,0,0,Friday,0,10.55,981.00
2/13/2016,2053,12,12.2,0,0,Saturday,1,10.58333333,982.00
2/14/2016,1467,5,6.2,0,0,Sunday,1,10.61666667,983.00
2/15/2016,1829,21,5.4,0.44,0,Monday,0,10.66666667,984.00
2/16/2016,4463,45,7.8,1.01,0,Tuesday,0,10.71666667,985.00
2/17/2016,7166,33,7.3,0,0,Wednesday,0,10.75,986.00
2/18/2016,6970,24,7.1,0,0,Thursday,0,10.8,987.00
2/19/2016,6846,26,5.3,0,0,Friday,0,10.83333333,988.00
2/20/2016,7758,42,7.4,0,0,Saturday,1,10.86666667,989.00
2/21/2016,6138,43,4.8,0.03,0,Sunday,1,10.93333333,990.00
2/22/2016,8733,36,5.2,0,0,Monday,0,10.96666667,991.00
2/23/2016,4944,34,14.6,0.3,0,Tuesday,0,11.01666667,992.00
2/24/2016,3009,44,10.4,1.22,0,Wednesday,0,11.05,993.00
2/25/2016,7764,44,8.9,0.02,0,Thursday,0,11.1,994.00
2/26/2016,6974,26,8.7,0,0,Friday,0,11.13333333,995.00
2/27/2016,5377,27,6,0,0,Saturday,1,11.2,996.00
2/28/2016,8057,39,7.3,0,0,Sunday,1,11.23333333,997.00
2/29/2016,8348,43,8.6,0.05,0,Monday,0,11.28333333,998.00
3/1/2016,9121,38,7.5,0,0,Tuesday,0,11.31666667,999.00
3/2/2016,7938,35,10.4,0.14,0,Wednesday,0,11.36666667,1000.00
3/3/2016,7284,24,5.9,0,0,Thursday,0,11.4,1001.00
3/4/2016,5382,29,8.8,0.11,0.003,Friday,0,11.45,1002.00
3/5/2016,5846,28,4.3,0,0,Saturday,1,11.5,1003.00
3/6/2016,5741,30,3.3,0,0,Sunday,1,11.55,1004.00
3/7/2016,10015,40,7.9,0,0,Monday,0,11.6,1005.00
3/8/2016,11230,45,3.3,0,0,Tuesday,0,11.63333333,1006.00
3/9/2016,13102,50,2.2,0,0,Wednesday,0,11.68333333,1007.00
3/10/2016,12954,57,5,0,0,Thursday,0,11.71666667,1008.00
3/11/2016,11751,49,6,0.06,0,Friday,0,11.76666667,1009.00
3/12/2016,10110,42,5.2,0,0,Saturday,1,11.81666667,1010.00
3/13/2016,8568,45,3.5,0.003,0,Sunday,1,11.85,1011.00
3/14/2016,3312,41,14.1,0.29,0,Monday,0,11.9,1012.00
3/15/2016,9746,46,5.4,0,0,Tuesday,0,11.95,1013.00
3/16/2016,11263,48,3.6,0.02,0,Wednesday,0,12,1014.00
3/17/2016,11039,45,5,0.003,0,Thursday,0,12.05,1015.00
3/18/2016,10704,40,8.7,0,0,Friday,0,12.1,1016.00
3/19/2016,7361,32,5.2,0,0,Saturday,1,12.13333333,1017.00
3/20/2016,4983,30,9.6,0.07,0,Sunday,1,12.18333333,1018.00
3/21/2016,8126,33,8,0.06,0.003,Monday,0,12.23333333,1019.00
3/22/2016,10368,36,6.9,0,0,Tuesday,0,12.26666667,1020.00
3/23/2016,12626,46,6.1,0,0,Wednesday,0,12.31666667,1021.00
3/24/2016,11213,43,9.1,0,0,Thursday,0,12.36666667,1022.00
3/25/2016,10799,52,3.8,0.04,0,Friday,0,12.4,1023.00
3/26/2016,8397,39,6.4,0,0,Saturday,1,12.45,1024.00
3/27/2016,7021,41,5.5,0,0,Sunday,1,12.48333333,1025.00
3/28/2016,6389,44,10.1,0.38,0,Monday,0,12.53333333,1026.00
3/29/2016,9820,36,11.6,0,0,Tuesday,0,12.58333333,1027.00
3/30/2016,10070,36,5.4,0,0,Wednesday,0,12.61666667,1028.00
3/31/2016,11428,53,6.6,0,0,Thursday,0,12.66666667,1029.00
4/1/2016,10495,60,6.6,0.02,0,Friday,0,12.71666667,1030.00
4/2/2016,6576,48,5,0.16,0,Saturday,1,12.76666667,1031.00
4/3/2016,4745,31,12.7,0.09,0,Sunday,1,12.81666667,1032.00
4/4/2016,3694,35,7.2,0.47,0,Monday,0,12.86666667,1033.00
4/5/2016,8096,26,8.3,0,0,Tuesday,0,12.9,1034.00
4/6/2016,8918,33,6,0,0,Wednesday,0,12.95,1035.00
4/7/2016,9289,49,7,0.09,0,Thursday,0,12.98333333,1036.00
4/8/2016,9372,37,7.1,0.01,0,Friday,0,13.03333333,1037.00
4/9/2016,3930,34,6.4,0.11,0,Saturday,1,13.08333333,1038.00
4/10/2016,7246,33,4.9,0,0,Sunday,1,13.11666667,1039.00
4/11/2016,9666,46,6.9,0.01,0,Monday,0,13.16666667,1040.00
4/12/2016,7399,45,5.8,0.2,0,Tuesday,0,13.2,1041.00
4/13/2016,11846,39,4.4,0,0,Wednesday,0,13.25,1042.00
4/14/2016,12015,41,6.4,0,0,Thursday,0,13.28333333,1043.00
4/15/2016,11876,42,3.7,0,0,Friday,0,13.33333333,1044.00
4/16/2016,11074,42,4.8,0,0,Saturday,1,13.38333333,1045.00
4/17/2016,11853,45,2.8,0,0,Sunday,1,13.41666667,1046.00
4/18/2016,13403,49,3.9,0,0,Monday,0,13.46666667,1047.00
4/19/2016,13738,49,7.7,0,0,Tuesday,0,13.5,1048.00
4/20/2016,13404,43,6.1,0,0,Wednesday,0,13.55,1049.00
4/21/2016,13569,50,5.6,0,0,Thursday,0,13.58333333,1050.00
4/22/2016,14864,61,4.2,0.003,0,Friday,0,13.63333333,1051.00
4/23/2016,10378,55,7.2,0.16,0,Saturday,1,13.68333333,1052.00
4/24/2016,11795,43,5.9,0,0,Sunday,1,13.71666667,1053.00
4/25/2016,13094,50,4,0,0,Monday,0,13.76666667,1054.00
4/26/2016,10782,49,7.2,0.24,0,Tuesday,0,13.8,1055.00
4/27/2016,12692,47,4.3,0,0,Wednesday,0,13.83333333,1056.00
4/28/2016,11469,42,4.6,0,0,Thursday,0,13.88333333,1057.00
4/29/2016,10531,43,5.9,0.05,0,Friday,0,13.91666667,1058.00
4/30/2016,11713,45,5.7,0,0,Saturday,1,13.95,1059.00
5/1/2016,3138,45,5,0.16,0,Sunday,1,14,1060.00
5/2/2016,11462,50,2.3,0.04,0,Monday,0,14.03333333,1061.00
5/3/2016,6916,51,6,0.61,0,Tuesday,0,14.06666667,1062.00
5/4/2016,9863,47,8.8,0.01,0,Wednesday,0,14.1,1063.00
5/5/2016,11971,47,8.2,0,0,Thursday,0,14.13333333,1064.00
5/6/2016,5555,48,7.8,0.54,0,Friday,0,14.18333333,1065.00
5/7/2016,9289,50,4.4,0,0,Saturday,1,14.21666667,1066.00
5/8/2016,9290,48,4.7,0.16,0,Sunday,1,14.25,1067.00
5/9/2016,13804,49,5.1,0,0,Monday,0,14.28333333,1068.00
5/10/2016,13417,45,4.8,0,0,Tuesday,0,14.31666667,1069.00
5/11/2016,15446,52,2.5,0,0,Wednesday,0,14.35,1070.00
5/12/2016,15984,53,3.3,0,0,Thursday,0,14.38333333,1071.00
5/13/2016,10051,NA,NA,0.25,0,Friday,0,14.41666667,1072.00
5/14/2016,12907,NA,NA,0,0,Saturday,1,14.45,1073.00
5/15/2016,8612,NA,NA,0,0,Sunday,1,14.48333333,1074.00
5/16/2016,13061,NA,NA,0,0,Monday,0,14.51666667,1075.00
5/17/2016,13420,NA,3.9,0,0,Tuesday,0,14.55,1076.00
5/18/2016,13870,NA,NA,0.003,0,Wednesday,0,14.58333333,1077.00
5/19/2016,15241,51,1.4,0,0,Thursday,0,14.61666667,1078.00
5/20/2016,16004,52,4.5,0,0,Friday,0,14.63333333,1079.00
5/21/2016,9557,52,3.7,0.04,0,Saturday,1,14.66666667,1080.00
5/22/2016,11682,54,3.6,0.09,0,Sunday,1,14.7,1081.00
5/23/2016,15117,56,2.5,0.02,0,Monday,0,14.71666667,1082.00
5/24/2016,10668,58,2,0.18,0,Tuesday,0,14.73333333,1083.00
5/25/2016,16400,59,4.3,0,0,Wednesday,0,14.76666667,1084.00
5/26/2016,16350,62,3.6,0,0,Thursday,0,14.8,1085.00
5/27/2016,14726,67,3.8,0,0,Friday,0,14.81666667,1086.00
5/28/2016,10659,69,4.4,0,0,Saturday,1,14.85,1087.00
5/29/2016,11488,66,4.8,0.003,0,Sunday,1,14.85,1088.00
5/30/2016,10046,69,3.1,1.65,0,Monday,0,14.88333333,1089.00
5/31/2016,15492,68,3.1,0,0,Tuesday,0,14.9,1090.00
6/1/2016,16745,61,6,0,0,Wednesday,0,14.93333333,1091.00
6/2/2016,16449,61,4.7,0,0,Thursday,0,14.93333333,1092.00
6/3/2016,11716,63,1.4,0.04,0,Friday,0,14.95,1093.00
6/4/2016,12363,67,2.5,0.4,0,Saturday,1,14.98333333,1094.00
6/5/2016,6844,65,3.3,0.91,0,Sunday,1,14.98333333,1095.00
6/6/2016,15971,65,5.6,0,0,Monday,0,15,1096.00
6/7/2016,15399,62,5.2,0.003,0,Tuesday,0,15,1097.00
6/8/2016,12799,53,7.7,0.45,0,Wednesday,0,15.03333333,1098.00
6/9/2016,16069,50,9,0,0,Thursday,0,15.05,1099.00
6/10/2016,16484,52,5.4,0,0,Friday,0,15.05,1100.00
6/11/2016,13089,64,3.4,0,0,Saturday,1,15.06666667,1101.00
6/12/2016,12834,62,8.1,0,0,Sunday,1,15.06666667,1102.00
6/13/2016,15326,55,7.4,0,0,Monday,0,15.06666667,1103.00
6/14/2016,16746,56,4.2,0,0,Tuesday,0,15.08333333,1104.00
6/15/2016,17042,60,2.4,0,0,Wednesday,0,15.08333333,1105.00
6/16/2016,14289,64,1.8,0.22,0,Thursday,0,15.1,1106.00
6/17/2016,16462,60,4.7,0,0,Friday,0,15.1,1107.00
6/18/2016,15019,60,2.7,0,0,Saturday,1,15.1,1108.00
6/19/2016,13585,63,3,0,0,Sunday,1,15.1,1109.00
6/20/2016,15684,66,3.1,0,0,Monday,0,15.1,1110.00
6/21/2016,16835,65,4.8,0.003,0,Tuesday,0,15.1,1111.00
6/22/2016,17046,61,4.1,0,0,Wednesday,0,15.1,1112.00
6/23/2016,16432,65,1.9,0,0,Thursday,0,15.1,1113.00
6/24/2016,16694,63,6.2,0,0,Friday,0,15.08333333,1114.00
6/25/2016,13467,63,3.5,0,0,Saturday,1,15.08333333,1115.00
6/26/2016,13203,63,2.5,0,0,Sunday,1,15.08333333,1116.00
6/27/2016,14612,66,4.9,0.45,0,Monday,0,15.06666667,1117.00
6/28/2016,15042,69,3.6,0.12,0,Tuesday,0,15.06666667,1118.00
6/29/2016,17004,66,2.3,0.01,0,Wednesday,0,15.05,1119.00
6/30/2016,16399,65,2.8,0,0,Thursday,0,15.05,1120.00
7/1/2016,11998,68,3.3,0.83,0,Friday,0,15.03333333,1121.00
7/2/2016,10591,61,5.3,0,0,Saturday,1,15.03333333,1122.00
7/3/2016,10255,62,3.1,0,0,Sunday,1,15.01666667,1123.00
7/4/2016,10588,65,3.2,0.49,0,Monday,0,15,1124.00
7/5/2016,13238,71,3,0.66,0,Tuesday,0,14.98333333,1125.00
7/6/2016,15517,72,2.4,0,0,Wednesday,0,14.98333333,1126.00
7/7/2016,14969,74,1.9,0.04,0,Thursday,0,14.95,1127.00
7/8/2016,13456,72,5.3,0.08,0,Friday,0,14.93333333,1128.00
7/9/2016,11724,65,4,0.53,0,Saturday,1,14.93333333,1129.00
7/10/2016,12991,66,4.3,0.003,0,Sunday,1,14.9,1130.00
7/11/2016,16221,64,3.3,0,0,Monday,0,14.88333333,1131.00
7/12/2016,17308,67,4.2,0,0,Tuesday,0,14.85,1132.00
